,Date,Rainfall_Terni,Flow_Rate_Lupa,Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto
3784,13/05/2019,3.544,-111.42,,,
3785,14/05/2019,3.544,-111.43,,,
3786,15/05/2019,3.544,-111.44,,,
3787,16/05/2019,3.544,-111.45,,,
3788,17/05/2019,3.544,-111.46,,,
3789,18/05/2019,3.544,-111.47,,,
3790,19/05/2019,3.544,-111.48,,,
3791,20/05/2019,3.544,-111.49,,,
3792,21/05/2019,3.544,-111.5,,,
3793,22/05/2019,3.544,-111.51,,,
3794,23/05/2019,3.544,-111.52,,,
3795,24/05/2019,3.544,-111.53,,,
3796,25/05/2019,3.544,-111.54,,,
3797,26/05/2019,3.544,-111.55,,,
3798,27/05/2019,3.544,-111.56,,,
3799,28/05/2019,3.544,-111.59,,,
3800,29/05/2019,3.544,-111.6,,,
3801,30/05/2019,3.544,-111.61,,,
3802,31/05/2019,3.544,-111.62,,,
3803,01/06/2019,0.778,-111.63,,,
3804,02/06/2019,0.778,-111.64,,,
3805,03/06/2019,0.778,-111.65,,,
3806,04/06/2019,0.778,-111.66,,,
3807,05/06/2019,0.778,-111.67,,,
3808,06/06/2019,0.778,-111.68,,,
3809,07/06/2019,0.778,-111.69,,,
3810,08/06/2019,0.778,-111.7,,,
3811,09/06/2019,0.778,-111.71,,,
3812,10/06/2019,0.778,-111.72,,,
3813,11/06/2019,0.778,-111.73,,,
3814,12/06/2019,0.778,-111.74,,,
3815,13/06/2019,0.778,-111.75,,,
3816,14/06/2019,0.778,-111.76,,,
3817,15/06/2019,0.778,-111.77,,,
3818,16/06/2019,0.778,-111.78,,,
3819,17/06/2019,0.778,-111.79,,,
3820,18/06/2019,0.778,-111.8,,,
3821,19/06/2019,0.778,-111.81,,,
3822,20/06/2019,0.778,-111.82,,,
3823,21/06/2019,0.778,-111.83,,,
3824,22/06/2019,0.778,-111.84,,,
3825,23/06/2019,0.778,-111.85,,,
3826,24/06/2019,0.778,-111.86,,,
3827,25/06/2019,0.778,-111.87,,,
3828,26/06/2019,0.778,-111.88,,,
3829,27/06/2019,0.778,,,,
3830,28/06/2019,0.778,,,,
3831,29/06/2019,0.778,-111.89,,,
3832,30/06/2019,0.778,-111.9,,,
3833,01/07/2019,2.402,-111.91,,,
3834,02/07/2019,2.402,-111.92,,,
3835,03/07/2019,2.402,-111.93,,,
3836,04/07/2019,2.402,-111.94,,,
3837,05/07/2019,2.402,-111.95,,,
3838,06/07/2019,2.402,-111.96,,,
3839,07/07/2019,2.402,-111.97,,,
3840,08/07/2019,2.402,-111.98,,,
3841,09/07/2019,2.402,-111.99,,,
3842,10/07/2019,2.402,-112.0,,,
3843,11/07/2019,2.402,-112.01,,,
3844,12/07/2019,2.402,-112.02,,,
3845,13/07/2019,2.402,-112.03,,,
3846,14/07/2019,2.402,-112.04,,,
3847,15/07/2019,2.402,-112.05,,,
3848,16/07/2019,2.402,-112.06,,,
3849,17/07/2019,2.402,-112.09,,,
3850,18/07/2019,2.402,-112.1,,,
3851,19/07/2019,2.402,-112.11,,,
3852,20/07/2019,2.402,-112.12,,,
3853,21/07/2019,2.402,-112.13,,,
3854,22/07/2019,2.402,-112.14,,,
3855,23/07/2019,2.402,-112.15,,,
3856,24/07/2019,2.402,-112.16,,,
3857,25/07/2019,2.402,-112.17,,,
3858,26/07/2019,2.402,-112.18,,,
3859,27/07/2019,2.402,-112.19,,,
3860,28/07/2019,2.402,-112.2,,,
3861,29/07/2019,2.402,-112.21,,,
3862,30/07/2019,2.402,-112.22,,,
3863,31/07/2019,2.402,-112.23,,,
3864,01/08/2019,0.733,-112.24,,,
3865,02/08/2019,0.733,-112.25,,,
3866,03/08/2019,0.733,-112.26,,,
3867,04/08/2019,0.733,-112.27,,,
3868,05/08/2019,0.733,-112.28,,,
3869,06/08/2019,0.733,-112.29,,,
3870,07/08/2019,0.733,-112.3,,,
3871,08/08/2019,0.733,-112.31,,,
3872,09/08/2019,0.733,-112.32,,,
3873,10/08/2019,0.733,-112.33,,,
3874,11/08/2019,0.733,-112.34,,,
3875,12/08/2019,0.733,-112.35,,,
3876,13/08/2019,0.733,-112.36,,,
3877,14/08/2019,0.733,-112.37,,,
3878,15/08/2019,0.733,-112.38,,,
3879,16/08/2019,0.733,-112.39,,,
3880,17/08/2019,0.733,-112.4,,,
3881,18/08/2019,0.733,,,,
3882,19/08/2019,0.733,,,,
3883,20/08/2019,0.733,-112.41,,,
3884,21/08/2019,0.733,-112.42,,,
3885,22/08/2019,0.733,-112.43,,,
3886,23/08/2019,0.733,-112.44,,,
3887,24/08/2019,0.733,-112.45,,,
3888,25/08/2019,0.733,-112.46,,,
3889,26/08/2019,0.733,-112.47,,,
3890,27/08/2019,0.733,-112.48,,,
3891,28/08/2019,0.733,-112.49,,,
3892,29/08/2019,0.733,-112.5,,,
3893,30/08/2019,0.733,-112.51,,,
3894,31/08/2019,0.733,-112.52,,,
3895,01/09/2019,3.0,-112.53,,,
3896,02/09/2019,3.0,-112.54,,,
3897,03/09/2019,3.0,-112.55,,,
3898,04/09/2019,3.0,-112.56,,,
3899,05/09/2019,3.0,-112.59,,,
3900,06/09/2019,3.0,-112.6,,,
3901,07/09/2019,3.0,-112.61,,,
3902,08/09/2019,3.0,-112.62,,,
3903,09/09/2019,3.0,-112.63,,,
3904,10/09/2019,3.0,-112.64,,,
3905,11/09/2019,3.0,-112.65,,,
3906,12/09/2019,3.0,-112.66,,,
3907,13/09/2019,3.0,-112.67,,,
3908,14/09/2019,3.0,-112.68,,,
3909,15/09/2019,3.0,-112.69,,,
3910,16/09/2019,3.0,-112.7,,,
3911,17/09/2019,3.0,-112.71,,,
3912,18/09/2019,3.0,-112.72,,,
3913,19/09/2019,3.0,-112.73,,,
3914,20/09/2019,3.0,-112.74,,,
3915,21/09/2019,3.0,-112.75,,,
3916,22/09/2019,3.0,-112.76,,,
3917,23/09/2019,3.0,-112.77,,,
3918,24/09/2019,3.0,-112.78,,,
3919,25/09/2019,3.0,-112.79,,,
3920,26/09/2019,3.0,-112.8,,,
3921,27/09/2019,3.0,-112.81,,,
3922,28/09/2019,3.0,-112.82,,,
3923,29/09/2019,3.0,-112.83,,,
3924,30/09/2019,3.0,-112.84,,,
3925,01/10/2019,1.436,-112.85,,,
3926,02/10/2019,1.436,-112.86,,,
3927,03/10/2019,1.436,-112.87,,,
3928,04/10/2019,1.436,-112.88,,,
3929,05/10/2019,1.436,-112.89,,,
3930,06/10/2019,1.436,-112.9,,,
3931,07/10/2019,1.436,-112.91,,,
3932,08/10/2019,1.436,-112.92,,,
3933,09/10/2019,1.436,,,,
3934,10/10/2019,1.436,,,,
3935,11/10/2019,1.436,-112.93,,,
3936,12/10/2019,1.436,-112.94,,,
3937,13/10/2019,1.436,-112.95,,,
3938,14/10/2019,1.436,-112.96,,,
3939,15/10/2019,1.436,-112.97,,,
3940,16/10/2019,1.436,-112.98,,,
3941,17/10/2019,1.436,-112.99,,,
3942,18/10/2019,1.436,-113.0,,,
3943,19/10/2019,1.436,-113.01,,,
3944,20/10/2019,1.436,-113.02,,,
3945,21/10/2019,1.436,-113.03,,,
3946,22/10/2019,1.436,-113.04,,,
3947,23/10/2019,1.436,-113.05,,,
3948,24/10/2019,1.436,-113.06,,,
3949,25/10/2019,1.436,-113.09,,,
3950,26/10/2019,1.436,-113.1,,,
3951,27/10/2019,1.436,-113.11,,,
3952,28/10/2019,1.436,-113.12,,,
3953,29/10/2019,1.436,-113.13,,,
3954,30/10/2019,1.436,-113.14,,,
3955,31/10/2019,1.436,-113.15,,,
3956,01/11/2019,9.084,-113.16,,,
3957,02/11/2019,9.084,-113.17,,,
3958,03/11/2019,9.084,-113.18,,,
3959,04/11/2019,9.084,-113.19,,,
3960,05/11/2019,9.084,-113.2,,,
3961,06/11/2019,9.084,-113.21,,,
3962,07/11/2019,9.084,-113.22,,,
3963,08/11/2019,9.084,-113.23,,,
3964,09/11/2019,9.084,-113.24,,,
3965,10/11/2019,9.084,-113.25,,,
3966,11/11/2019,9.084,-113.26,,,
3967,12/11/2019,9.084,-113.27,,,
3968,13/11/2019,9.084,-113.28,,,
3969,14/11/2019,9.084,-113.29,,,
3970,15/11/2019,9.084,-113.3,,,
3971,16/11/2019,9.084,-113.31,,,
3972,17/11/2019,9.084,-113.32,,,
3973,18/11/2019,9.084,-113.33,,,
3974,19/11/2019,9.084,-113.34,,,
3975,20/11/2019,9.084,-113.35,,,
3976,21/11/2019,9.084,-113.36,,,
3977,22/11/2019,9.084,-113.37,,,
3978,23/11/2019,9.084,-113.38,,,
3979,24/11/2019,9.084,-113.39,,,
3980,25/11/2019,9.084,-113.4,,,
3981,26/11/2019,9.084,-113.41,,,
3982,27/11/2019,9.084,-113.42,,,
3983,28/11/2019,9.084,-113.43,,,
3984,29/11/2019,9.084,-113.44,,,
3985,30/11/2019,9.084,,,,
3986,01/12/2019,2.6,,,,
3987,02/12/2019,2.6,-113.45,,,
3988,03/12/2019,2.6,-113.46,,,
3989,04/12/2019,2.6,-113.47,,,
3990,05/12/2019,2.6,-113.48,,,
3991,06/12/2019,2.6,-113.49,,,
3992,07/12/2019,2.6,-113.5,,,
3993,08/12/2019,2.6,-113.51,,,
3994,09/12/2019,2.6,-113.52,,,
3995,10/12/2019,2.6,-113.53,,,
3996,11/12/2019,2.6,-113.54,,,
3997,12/12/2019,2.6,-113.55,,,
3998,13/12/2019,2.6,-113.56,,,
3999,14/12/2019,2.6,-113.59,,,
4000,15/12/2019,2.6,-113.6,,,
4001,16/12/2019,2.6,-113.61,,,
4002,17/12/2019,2.6,-113.62,,,
4003,18/12/2019,2.6,-113.63,,,
4004,19/12/2019,2.6,-113.64,,,
4005,20/12/2019,2.6,-113.65,,,
4006,21/12/2019,2.6,-113.66,,,
4007,22/12/2019,2.6,-113.67,,,
4008,23/12/2019,2.6,-113.68,,,
4009,24/12/2019,2.6,-113.69,,,
4010,25/12/2019,2.6,-113.7,,,
4011,26/12/2019,2.6,-113.71,,,
4012,27/12/2019,2.6,-113.72,,,
4013,28/12/2019,2.6,-113.73,,,
4014,29/12/2019,2.6,-113.74,,,
4015,30/12/2019,2.6,-113.75,,,
4016,31/12/2019,2.6,-113.76,,,
4017,01/01/2020,2.2,-113.77,,,
4018,02/01/2020,0.2,-113.78,,,
4019,03/01/2020,0.0,-113.79,,,
4020,04/01/2020,0.0,-113.8,,,
4021,05/01/2020,0.2,-113.81,,,
4022,06/01/2020,0.0,-113.82,,,
4023,07/01/2020,0.0,-113.83,,,
4024,08/01/2020,0.0,-113.84,,,
4025,09/01/2020,0.2,-113.85,,,
4026,10/01/2020,0.0,-113.86,,,
4027,11/01/2020,0.0,-113.87,,,
4028,12/01/2020,0.2,-113.88,,,
4029,13/01/2020,0.2,-113.89,,,
4030,14/01/2020,0.0,-113.9,,,
4031,15/01/2020,0.2,-113.91,,,
4032,16/01/2020,0.0,-113.92,,,
4033,17/01/2020,0.2,-113.93,,,
4034,18/01/2020,7.8,-113.94,,,
4035,19/01/2020,1.6,-113.95,,,
4036,20/01/2020,0.0,-113.96,,,
4037,21/01/2020,0.0,-113.96,,,
4038,22/01/2020,0.0,-113.96,,,
4039,23/01/2020,0.2,-113.97,,,
4040,24/01/2020,0.0,-113.98,,,
4041,25/01/2020,4.2,-113.99,,,
4042,26/01/2020,0.2,-114.0,,,
4043,27/01/2020,0.2,-114.01,,,
4044,28/01/2020,2.2,-114.02,,,
4045,29/01/2020,0.2,-114.03,,,
4046,30/01/2020,0.2,-114.04,,,
4047,31/01/2020,0.0,-114.05,,,
4048,01/02/2020,16.4,-114.06,,,
4049,02/02/2020,2.4,-114.09,,,
4050,03/02/2020,0.0,-114.1,,,
4051,04/02/2020,3.0,-114.11,,,
4052,05/02/2020,0.8,-114.12,,,
4053,06/02/2020,0.0,-114.13,,,
4054,07/02/2020,0.0,-114.14,,,
4055,08/02/2020,0.0,-114.15,,,
4056,09/02/2020,0.2,-114.16,,,
4057,10/02/2020,0.4,-114.17,,,
4058,11/02/2020,0.0,-114.18,,,
4059,12/02/2020,0.2,-114.19,,,
4060,13/02/2020,0.0,-114.2,,,
4061,14/02/2020,8.2,-114.21,,,
4062,15/02/2020,0.0,-114.22,,,
4063,16/02/2020,0.2,-114.23,,,
4064,17/02/2020,0.0,-114.24,,,
4065,18/02/2020,0.0,-114.25,,,
4066,19/02/2020,4.6,-114.26,,,
4067,20/02/2020,0.2,-106.92,,,
4068,21/02/2020,0.0,-106.47,,,
4069,22/02/2020,0.0,-105.96,,,
4070,23/02/2020,0.0,-105.6,,,
4071,24/02/2020,0.0,-105.29,,,
4072,25/02/2020,0.0,-104.93,,,
4073,26/02/2020,5.0,-104.82,,,
4074,27/02/2020,4.8,-104.49,,,
4075,28/02/2020,6.2,-104.15,,,
4076,29/02/2020,0.0,-103.78,,,
4077,01/03/2020,0.0,,,,
4078,02/03/2020,18.8,-103.27,,,
4079,03/03/2020,8.8,-104.06,,,
4080,04/03/2020,0.2,-104.49,,,
4081,05/03/2020,0.2,-104.57,,,
4082,06/03/2020,8.6,-104.56,,,
4083,07/03/2020,2.6,-104.35,,,
4084,08/03/2020,0.2,-104.22,,,
4085,09/03/2020,0.0,-104.08,,,
4086,10/03/2020,0.0,-103.83,,,
4087,11/03/2020,0.0,-103.54,,,
4088,12/03/2020,0.0,-103.34,,,
4089,13/03/2020,0.0,-103.24,,,
4090,14/03/2020,0.0,-103.1,,,
4091,15/03/2020,0.2,-103.09,,,
4092,16/03/2020,0.0,-102.92,,,
4093,17/03/2020,0.0,-102.6,,,
4094,18/03/2020,0.0,-102.5,,,
4095,19/03/2020,0.2,-102.39,,,
4096,20/03/2020,0.0,-102.42,,,
4097,21/03/2020,0.0,-102.5,,,
4098,22/03/2020,0.0,-102.26,,,
4099,23/03/2020,0.0,-102.58,,,
4100,24/03/2020,0.6,-102.38,,,
4101,25/03/2020,0.0,-102.24,,,
4102,26/03/2020,0.0,-102.27,,,
4103,27/03/2020,0.0,-102.11,,,
4104,28/03/2020,9.2,-102.03,,,
4105,29/03/2020,2.6,-101.89,,,
4106,30/03/2020,1.6,-101.7,,,
4107,31/03/2020,1.2,-101.89,,,
4108,01/04/2020,0.4,-101.61,,,
4109,02/04/2020,0.0,-101.36,,,
4110,03/04/2020,0.0,-101.2,,,
4111,04/04/2020,0.0,-101.07,,,
4112,05/04/2020,0.0,-100.89,,,
4113,06/04/2020,0.0,-100.65,,,
4114,07/04/2020,0.0,-100.23,,,
4115,08/04/2020,0.0,-99.91,,,
4116,09/04/2020,0.0,-99.65,,,
4117,10/04/2020,0.0,-99.35,,,
4118,11/04/2020,0.0,-99.11,,,
4119,12/04/2020,0.0,-98.8,,,
4120,13/04/2020,0.0,-98.59,,,
4121,14/04/2020,1.4,-98.37,,,
4122,15/04/2020,0.0,-98.23,,,
4123,16/04/2020,0.0,-97.92,,,
4124,17/04/2020,0.0,-97.61,,,
4125,18/04/2020,0.0,-97.26,,,
4126,19/04/2020,0.0,-96.89,,,
4127,20/04/2020,18.2,-96.58,,,
4128,21/04/2020,1.0,-96.48,,,
4129,22/04/2020,8.8,-96.22,,,
4130,23/04/2020,0.0,-95.96,,,
4131,24/04/2020,0.0,-95.74,,,
4132,25/04/2020,0.2,-95.39,,,
4133,26/04/2020,0.0,-95.06,,,
4134,27/04/2020,0.0,-94.85,,,
4135,28/04/2020,15.4,-94.8,,,
4136,29/04/2020,6.8,-94.62,,,
4137,30/04/2020,0.0,-94.21,,,
4138,01/05/2020,0.0,-93.99,,,
4139,02/05/2020,1.6,-93.65,,,
4140,03/05/2020,0.0,-93.26,,,
4141,04/05/2020,0.0,-92.82,,,
4142,05/05/2020,0.0,-92.46,,,
4143,06/05/2020,0.0,-92.06,,,
4144,07/05/2020,0.0,-91.65,,,
4145,08/05/2020,0.0,-91.28,,,
4146,09/05/2020,0.0,-90.88,,,
4147,10/05/2020,0.0,-90.49,,,
4148,11/05/2020,2.8,-90.17,,,
4149,12/05/2020,5.6,-89.78,,,
4150,13/05/2020,0.4,-89.49,,,
4151,14/05/2020,0.0,-89.15,,,
4152,15/05/2020,0.0,-88.63,,,
4153,16/05/2020,0.0,-88.08,,,
4154,17/05/2020,0.0,-87.86,,,
4155,18/05/2020,0.0,-87.42,,,
4156,19/05/2020,76.0,-87.04,,,
4157,20/05/2020,3.2,-86.76,,,
4158,21/05/2020,0.0,-86.51,,,
4159,22/05/2020,0.0,-86.24,,,
4160,23/05/2020,0.0,-85.86,,,
4161,24/05/2020,0.0,-85.45,,,
4162,25/05/2020,0.0,-85.0,,,
4163,26/05/2020,0.0,-84.61,,,
4164,27/05/2020,0.0,-84.13,,,
4165,28/05/2020,0.0,-83.75,,,
4166,29/05/2020,22.8,-83.37,,,
4167,30/05/2020,2.4,-83.18,,,
4168,31/05/2020,0.4,-82.93,,,
4169,01/06/2020,0.0,-82.48,,,
4170,02/06/2020,4.4,-81.83,,,
4171,03/06/2020,0.6,-81.64,,,
4172,04/06/2020,8.0,-81.23,,,
4173,05/06/2020,20.0,-81.51,,,
4174,06/06/2020,0.2,-81.16,,,
4175,07/06/2020,0.0,-80.81,,,
4176,08/06/2020,2.6,-80.27,,,
4177,09/06/2020,1.6,-79.73,,,
4178,10/06/2020,3.6,-79.3,,,
4179,11/06/2020,6.2,-79.12,,,
4180,12/06/2020,0.2,-78.63,,,
4181,13/06/2020,0.8,-78.29,,,
4182,14/06/2020,1.6,-77.9,,,
4183,15/06/2020,4.8,-77.43,,,
4184,16/06/2020,0.6,-77.14,,,
4185,17/06/2020,10.0,-76.89,,,
4186,18/06/2020,2.8,-76.42,,,
4187,19/06/2020,0.2,-76.39,,,
4188,20/06/2020,0.0,-76.01,,,
4189,21/06/2020,0.0,-75.64,,,
4190,22/06/2020,0.0,-75.31,,,
4191,23/06/2020,0.0,-74.88,,,
4192,24/06/2020,0.0,-74.58,,,
4193,25/06/2020,0.0,-74.29,,,
4194,26/06/2020,0.0,-73.93,,,
4195,27/06/2020,0.0,-73.6,,,
4196,28/06/2020,0.0,-73.14,,,
4197,29/06/2020,0.0,-72.88,,,
4198,30/06/2020,0.0,-72.55,,,
0,01/01/2012,,,0.0,5.25,
1,02/01/2012,,,5.6,6.65,
2,03/01/2012,,,10.0,8.85,
3,04/01/2012,,,0.0,6.75,
4,05/01/2012,,,1.0,5.55,
5,06/01/2012,,,5.2,5.05,
6,07/01/2012,,,0.0,4.3,
7,08/01/2012,,,0.0,5.7,
8,09/01/2012,,,0.0,3.15,
9,10/01/2012,,,0.2,4.4,
10,11/01/2012,,,0.0,4.75,
11,12/01/2012,,,0.0,6.7,
12,13/01/2012,,,0.0,5.2,
13,14/01/2012,,,0.0,4.3,
14,15/01/2012,,,0.0,2.0,
15,16/01/2012,,,0.0,-0.05,
16,17/01/2012,,,0.0,0.25,
17,18/01/2012,,,0.0,2.65,
18,19/01/2012,,,0.0,3.8,
19,20/01/2012,,,8.4,5.65,
20,21/01/2012,,,0.0,6.3,
21,22/01/2012,,,0.0,6.4,
22,23/01/2012,,,0.0,6.8,
23,24/01/2012,,,0.2,7.0,
24,25/01/2012,,,0.0,1.85,
25,26/01/2012,,,0.0,2.0,
26,27/01/2012,,,0.0,2.8,
27,28/01/2012,,,0.0,3.35,
28,29/01/2012,,,0.0,4.65,
29,30/01/2012,,,0.0,4.55,
30,31/01/2012,,,3.0,1.2,
31,01/02/2012,,,13.8,0.4,
32,02/02/2012,,,7.2,0.6,
33,03/02/2012,,,9.2,0.3,
34,04/02/2012,,,4.8,0.3,
35,05/02/2012,,,1.8,-0.5,
36,06/02/2012,,,5.6,-0.6,
37,07/02/2012,,,1.2,-1.1,
38,08/02/2012,,,7.8,2.05,
39,09/02/2012,,,14.8,0.8,
40,10/02/2012,,,1.0,-0.35,
41,11/02/2012,,,10.4,0.6,
42,12/02/2012,,,13.2,0.25,
43,13/02/2012,,,16.4,-0.55,
44,14/02/2012,,,11.0,-1.1,
45,15/02/2012,,,1.2,-1.3,
46,16/02/2012,,,0.0,2.9,
47,17/02/2012,,,0.0,2.0,
48,18/02/2012,,,0.0,4.75,
49,19/02/2012,,,2.8,4.9,
50,20/02/2012,,,8.8,5.4,
51,21/02/2012,,,0.2,7.2,
52,22/02/2012,,,0.0,7.35,
53,23/02/2012,,,0.0,8.65,
54,24/02/2012,,,0.0,9.8,
55,25/02/2012,,,0.0,11.05,
56,26/02/2012,,,0.0,8.25,
57,27/02/2012,,,2.2,3.7,
58,28/02/2012,,,0.0,5.15,
59,29/02/2012,,,0.0,9.75,
60,01/03/2012,,,0.0,13.25,
61,02/03/2012,,,0.0,12.35,
62,03/03/2012,,,0.0,9.8,
63,04/03/2012,,,0.0,8.25,
64,05/03/2012,,,8.8,9.25,
65,06/03/2012,,,7.6,5.55,
66,07/03/2012,,,0.0,6.05,
67,08/03/2012,,,0.0,5.35,
68,09/03/2012,,,0.0,7.5,
69,10/03/2012,,,0.0,9.2,
70,11/03/2012,,,0.0,9.15,
71,12/03/2012,,,0.0,8.35,
72,13/03/2012,,,0.0,9.15,
73,14/03/2012,,,0.0,9.25,
74,15/03/2012,,,0.0,11.75,
75,16/03/2012,,,0.0,12.65,
76,17/03/2012,,,0.0,11.55,
77,18/03/2012,,,0.0,12.25,
78,19/03/2012,,,0.0,12.2,
79,20/03/2012,,,0.0,14.1,
80,21/03/2012,,,0.0,15.2,
81,22/03/2012,,,0.0,15.5,
82,23/03/2012,,,0.0,14.3,
83,24/03/2012,,,0.0,12.95,
84,25/03/2012,,,0.0,12.05,
85,26/03/2012,,,0.0,13.3,
86,27/03/2012,,,0.0,12.8,
87,28/03/2012,,,0.0,14.0,
88,29/03/2012,,,0.0,13.9,
89,30/03/2012,,,0.0,12.05,
90,31/03/2012,,,0.0,12.35,
91,01/04/2012,,,0.0,11.6,
92,02/04/2012,,,0.2,13.2,
93,03/04/2012,,,0.4,15.7,
94,04/04/2012,,,0.0,16.05,
95,05/04/2012,,,38.6,12.3,
96,06/04/2012,,,0.2,12.9,
97,07/04/2012,,,5.6,8.75,
98,08/04/2012,,,19.4,8.0,
99,09/04/2012,,,0.2,6.25,
100,10/04/2012,,,0.0,8.7,
101,11/04/2012,,,12.6,7.45,
102,12/04/2012,,,0.2,9.65,
103,13/04/2012,,,14.8,8.45,
104,14/04/2012,,,19.4,9.25,
105,15/04/2012,,,9.4,9.15,
106,16/04/2012,,,8.2,9.4,
107,17/04/2012,,,2.2,8.65,
108,18/04/2012,,,3.0,8.75,
109,19/04/2012,,,13.0,9.35,
110,20/04/2012,,,21.0,7.2,
111,21/04/2012,,,0.4,9.9,
112,22/04/2012,,,5.2,11.25,
113,23/04/2012,,,10.0,9.8,
114,24/04/2012,,,3.6,10.8,
115,25/04/2012,,,0.0,10.75,
116,26/04/2012,,,0.0,13.35,
117,27/04/2012,,,0.0,18.65,
118,28/04/2012,,,0.0,21.65,
119,29/04/2012,,,0.0,18.3,
120,30/04/2012,,,0.0,18.95,
121,01/05/2012,,,0.4,18.8,
122,02/05/2012,,,0.0,16.65,
123,03/05/2012,,,0.0,14.95,
124,04/05/2012,,,0.0,13.7,
125,05/05/2012,,,0.0,13.35,
126,06/05/2012,,,2.4,12.2,
127,07/05/2012,,,5.6,13.0,
128,08/05/2012,,,0.2,14.7,
129,09/05/2012,,,0.0,15.95,
130,10/05/2012,,,0.0,18.2,
131,11/05/2012,,,0.0,19.5,
132,12/05/2012,,,0.0,20.35,
133,13/05/2012,,,0.0,19.3,
134,14/05/2012,,,14.4,10.05,
135,15/05/2012,,,0.0,10.85,
136,16/05/2012,,,6.6,11.3,
137,17/05/2012,,,0.0,10.7,
138,18/05/2012,,,0.0,11.85,
139,19/05/2012,,,0.0,16.0,
140,20/05/2012,,,0.4,17.0,
141,21/05/2012,,,10.6,13.3,
142,22/05/2012,,,8.0,10.5,
143,23/05/2012,,,0.8,12.3,
144,24/05/2012,,,0.2,17.0,
145,25/05/2012,,,0.0,19.05,
146,26/05/2012,,,17.6,14.45,
147,27/05/2012,,,0.2,14.5,
148,28/05/2012,,,7.0,12.75,
149,29/05/2012,,,0.6,14.35,
150,30/05/2012,,,4.8,17.55,
151,31/05/2012,,,17.2,17.35,
152,01/06/2012,,,0.0,17.15,
153,02/06/2012,,,0.0,18.25,
154,03/06/2012,,,0.0,19.3,
155,04/06/2012,,,4.0,16.0,
156,05/06/2012,,,0.2,15.95,
157,06/06/2012,,,0.0,17.85,
158,07/06/2012,,,0.0,19.35,
159,08/06/2012,,,0.0,22.95,
160,09/06/2012,,,0.0,22.1,
161,10/06/2012,,,0.0,20.1,
162,11/06/2012,,,0.0,18.45,
163,12/06/2012,,,0.0,17.8,
164,13/06/2012,,,0.0,16.4,
165,14/06/2012,,,0.0,17.95,
166,15/06/2012,,,0.0,20.85,
167,16/06/2012,,,0.0,23.8,
168,17/06/2012,,,0.0,25.5,
169,18/06/2012,,,0.0,25.85,
170,19/06/2012,,,0.0,26.55,
171,20/06/2012,,,0.0,26.7,
172,21/06/2012,,,0.0,25.95,
173,22/06/2012,,,0.0,25.45,
174,23/06/2012,,,0.0,26.0,
175,24/06/2012,,,0.0,25.05,
176,25/06/2012,,,0.0,23.55,
177,26/06/2012,,,1.6,24.15,
178,27/06/2012,,,5.6,23.25,
179,28/06/2012,,,0.4,24.1,
180,29/06/2012,,,0.0,25.65,
181,30/06/2012,,,0.0,27.0,
182,01/07/2012,,,0.0,28.5,
183,02/07/2012,,,0.0,27.15,
184,03/07/2012,,,0.0,24.4,
185,04/07/2012,,,0.0,23.3,
186,05/07/2012,,,0.0,23.65,
187,06/07/2012,,,0.0,23.45,
188,07/07/2012,,,0.0,24.15,
189,08/07/2012,,,0.0,25.45,
190,09/07/2012,,,0.0,26.55,
191,10/07/2012,,,0.0,26.95,
192,11/07/2012,,,0.0,26.0,
193,12/07/2012,,,0.2,23.8,
194,13/07/2012,,,0.0,24.0,
195,14/07/2012,,,0.0,24.95,
196,15/07/2012,,,0.0,25.8,
197,16/07/2012,,,0.0,22.65,
198,17/07/2012,,,0.0,23.05,
199,18/07/2012,,,0.0,24.25,
200,19/07/2012,,,0.0,25.55,
201,20/07/2012,,,0.0,25.9,
202,21/07/2012,,,0.0,25.15,
203,22/07/2012,,,0.4,23.0,
204,23/07/2012,,,22.0,17.5,
205,24/07/2012,,,31.2,19.3,
206,25/07/2012,,,2.2,19.4,
207,26/07/2012,,,0.2,21.8,
208,27/07/2012,,,0.0,24.95,
209,28/07/2012,,,0.0,26.95,
210,29/07/2012,,,0.0,26.2,
211,30/07/2012,,,0.0,25.8,
212,31/07/2012,,,0.0,25.35,
213,01/08/2012,,,0.0,26.2,
214,02/08/2012,,,0.4,25.7,
215,03/08/2012,,,0.0,25.5,
216,04/08/2012,,,0.0,25.85,
217,05/08/2012,,,0.0,26.45,
218,06/08/2012,,,0.0,27.25,
219,07/08/2012,,,0.0,29.9,
220,08/08/2012,,,0.0,27.45,
221,09/08/2012,,,0.0,26.4,
222,10/08/2012,,,8.2,24.35,
223,11/08/2012,,,0.0,21.55,
224,12/08/2012,,,0.0,21.85,
225,13/08/2012,,,0.0,23.45,
226,14/08/2012,,,15.9,24.2,
227,15/08/2012,,,0.0,24.7,
228,16/08/2012,,,0.0,24.3,
229,17/08/2012,,,0.0,25.4,
230,18/08/2012,,,0.0,27.05,
231,19/08/2012,,,0.0,26.6,
232,20/08/2012,,,0.0,27.05,
233,21/08/2012,,,0.0,27.3,
234,22/08/2012,,,2.8,27.85,
235,23/08/2012,,,0.4,27.25,
236,24/08/2012,,,0.0,26.35,
237,25/08/2012,,,0.0,24.8,
238,26/08/2012,,,0.2,23.6,
239,27/08/2012,,,0.0,23.15,
240,28/08/2012,,,0.0,22.2,
